kdgd;kdbr;nmbr;juml;hrga;ttal;ordr;kdmr;kdgl;kdkm
CA2;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA3;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;9;20000;180000;6;OXYGN;CTSPRY;KL
CA5;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;6;20000;120000;0;OXYGN;CTSPRY;KL
CW1;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW2;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW3;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW4;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW9;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
GUDANG;OXG03-9175;OXYGEN 300CC 9175 SHOGUN BLUE;10;20000;200000;7;OXYGN;CTSPRY;KL
CA0;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;4;20000;80000;1;OXYGN;CTSPRY;KL
CA1;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;6;20000;120000;3;OXYGN;CTSPRY;KL
CA3;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;6;20000;120000;3;OXYGN;CTSPRY;KL
CW1;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;5;20000;100000;2;OXYGN;CTSPRY;KL
CW2;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CW3;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CW4;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CW9;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
GUDANG;OXG03-9176;OXYGEN 300CC 9176 SHOGUN GREEN;8;20000;160000;5;OXYGN;CTSPRY;KL
CA0;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;3;20000;60000;0;OXYGN;CTSPRY;KL
CA1;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;2;20000;40000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;4;20000;80000;1;OXYGN;CTSPRY;KL
CA3;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;3;20000;60000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;8;20000;160000;5;OXYGN;CTSPRY;KL
CW1;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;3;20000;60000;0;OXYGN;CTSPRY;KL
CW2;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;5;20000;100000;2;OXYGN;CTSPRY;KL
CW3;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;3;20000;60000;0;OXYGN;CTSPRY;KL
CW4;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;2;20000;40000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;3;20000;60000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;2;20000;40000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;2;20000;40000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;2;20000;40000;0;OXYGN;CTSPRY;KL
CW9;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;3;20000;60000;0;OXYGN;CTSPRY;KL
GUDANG;OXG03-9177;OXYGEN 300CC 9177 SHOGUN YELLOW;14;20000;280000;11;OXYGN;CTSPRY;KL
CA0;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;2;20000;40000;0;OXYGN;CTSPRY;KL
CA1;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;2;20000;40000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;3;20000;60000;0;OXYGN;CTSPRY;KL
CA3;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;2;20000;40000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;9;20000;180000;6;OXYGN;CTSPRY;KL
CW1;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;2;20000;40000;0;OXYGN;CTSPRY;KL
CW2;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;2;20000;40000;0;OXYGN;CTSPRY;KL
CW3;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;3;20000;60000;0;OXYGN;CTSPRY;KL
CW4;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;2;20000;40000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;3;20000;60000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;3;20000;60000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;2;20000;40000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;3;20000;60000;0;OXYGN;CTSPRY;KL
CW9;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;5;20000;100000;2;OXYGN;CTSPRY;KL
GUDANG;OXG03-9179;OXYGEN 300CC 9179 SCOOPY PINK;14;20000;280000;11;OXYGN;CTSPRY;KL
CA0;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;2;20000;40000;0;OXYGN;CTSPRY;KL
CA1;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;3;20000;60000;0;OXYGN;CTSPRY;KL
CA2;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;4;20000;80000;1;OXYGN;CTSPRY;KL
CA3;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;4;20000;80000;1;OXYGN;CTSPRY;KL
CA4;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;4;20000;80000;1;OXYGN;CTSPRY;KL
CW1;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;4;20000;80000;1;OXYGN;CTSPRY;KL
CW2;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;2;20000;40000;0;OXYGN;CTSPRY;KL
CW3;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;3;20000;60000;0;OXYGN;CTSPRY;KL
CW4;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;3;20000;60000;0;OXYGN;CTSPRY;KL
CW5;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;3;20000;60000;0;OXYGN;CTSPRY;KL
CW6;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;3;20000;60000;0;OXYGN;CTSPRY;KL
CW7;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;2;20000;40000;0;OXYGN;CTSPRY;KL
CW8;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;2;20000;40000;0;OXYGN;CTSPRY;KL
CW9;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;4;20000;80000;1;OXYGN;CTSPRY;KL
GUDANG;OXG03-918;OXYGEN 300CC 918 PURPLE ANGEL;12;20000;240000;7;OXYGN;CTSPRY;KL
CA0;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;3;20000;60000;0;OXYGN;CTSPRY;KL
CA1;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;3;20000;60000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;5;20000;100000;2;OXYGN;CTSPRY;KL
CA3;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;9;20000;180000;6;OXYGN;CTSPRY;KL
CA4;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;7;20000;140000;4;OXYGN;CTSPRY;KL
CW1;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;2;20000;40000;0;OXYGN;CTSPRY;KL
CW2;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;3;20000;60000;0;OXYGN;CTSPRY;KL
CW3;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;2;20000;40000;0;OXYGN;CTSPRY;KL
CW4;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;2;20000;40000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;3;20000;60000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;2;20000;40000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;2;20000;40000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;7;20000;140000;4;OXYGN;CTSPRY;KL
CW9;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;2;20000;40000;0;OXYGN;CTSPRY;KL
GUDANG;OXG03-9180;OXYGEN 300CC 9180 MIDNIGHT BLACK;11;20000;220000;8;OXYGN;CTSPRY;KL
CA0;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA1;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA3;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA5;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;6;20000;120000;0;OXYGN;CTSPRY;KL
CW1;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW2;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;4;20000;80000;1;OXYGN;CTSPRY;KL
CW3;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW4;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW9;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;2;20000;40000;0;OXYGN;CTSPRY;KL
GUDANG;OXG03-9181;OXYGEN 300CC 9181 DUCATI ORANGE;9;20000;180000;6;OXYGN;CTSPRY;KL
CA0;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA1;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA3;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA5;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;6;20000;120000;0;OXYGN;CTSPRY;KL
CW1;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW2;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW3;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW4;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW9;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
GUDANG;OXG03-9182;OXYGEN 300CC 9182 SCOOPY BLUE;7;20000;140000;4;OXYGN;CTSPRY;KL
CA0;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA1;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA3;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW1;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW2;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW3;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW4;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW9;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;2;20000;40000;0;OXYGN;CTSPRY;KL
GUDANG;OXG03-9183;OXYGEN 300CC 9183 NEPTUNE;8;20000;160000;5;OXYGN;CTSPRY;KL
CA0;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA1;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA3;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA5;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;6;20000;120000;0;OXYGN;CTSPRY;KL
CW1;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW2;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW3;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW4;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW9;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;8;20000;160000;5;OXYGN;CTSPRY;KL
GUDANG;OXG03-9185;OXYGEN 300CC 9185 EXPERT BLUE;4;20000;80000;1;OXYGN;CTSPRY;KL
CA0;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;5;20000;100000;2;OXYGN;CTSPRY;KL
CA1;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;2;20000;40000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;6;20000;120000;3;OXYGN;CTSPRY;KL
CA3;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;2;20000;40000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;9;20000;180000;6;OXYGN;CTSPRY;KL
CA5;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;6;20000;120000;0;OXYGN;CTSPRY;KL
CW1;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;6;20000;120000;3;OXYGN;CTSPRY;KL
CW2;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;3;20000;60000;0;OXYGN;CTSPRY;KL
CW3;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;3;20000;60000;0;OXYGN;CTSPRY;KL
CW4;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;3;20000;60000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;2;20000;40000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;3;20000;60000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;2;20000;40000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;3;20000;60000;0;OXYGN;CTSPRY;KL
CW9;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;3;20000;60000;0;OXYGN;CTSPRY;KL
GUDANG;OXG03-9186;OXYGEN 300CC 9186 VEGA RED;9;20000;180000;6;OXYGN;CTSPRY;KL
9TDS;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;0;20000;0;0;OXYGN;CTSPRY;KL
CA0;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;6;20000;120000;3;OXYGN;CTSPRY;KL
CA1;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CA3;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CW1;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CW2;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW3;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW4;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;1;20000;20000;-2;OXYGN;CTSPRY;KL
CW9;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
GUDANG;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;5;20000;100000;2;OXYGN;CTSPRY;KL
RUSAK;OXG03-9187;OXYGEN 300CC 9187 CORAL GREEN;0;20000;0;0;OXYGN;CTSPRY;KL
CA0;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CA1;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CA3;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CA5;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;6;20000;120000;0;OXYGN;CTSPRY;KL
CW1;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CW2;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
CW3;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;4;20000;80000;1;OXYGN;CTSPRY;KL
CW4;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW5;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW6;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW7;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW8;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;2;20000;40000;0;OXYGN;CTSPRY;KL
CW9;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;3;20000;60000;0;OXYGN;CTSPRY;KL
GUDANG;OXG03-9189;OXYGEN 300CC 9189 LAGUNA GREEN;6;20000;120000;3;OXYGN;CTSPRY;KL
CA0;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA1;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
CA2;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;4;20000;80000;1;OXYGN;CTSPRY;KL
CA3;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CA4;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;6;20000;120000;3;OXYGN;CTSPRY;KL
CW1;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;17;20000;340000;0;OXYGN;CTSPRY;KL
CW2;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;7;20000;140000;1;OXYGN;CTSPRY;KL
CW3;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;9;20000;180000;0;OXYGN;CTSPRY;KL
CW4;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;2;20000;40000;-2;OXYGN;CTSPRY;KL
CW5;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;5;20000;100000;0;OXYGN;CTSPRY;KL
CW6;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;3;20000;60000;0;OXYGN;CTSPRY;KL
CW7;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;4;20000;80000;0;OXYGN;CTSPRY;KL
CW8;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;5;20000;100000;0;OXYGN;CTSPRY;KL
CW9;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;2;20000;40000;0;OXYGN;CTSPRY;KL
GUDANG;OXG03-919;OXYGEN 300CC 919 CERULEAN BLUE;0;20000;0;-16;OXYGN;CTSPRY;KL
CA0;OXG03-9190;OXYGEN 300CC 9190 METALLIC RED;3;20000;60000;0;OXYGN;CTSPRY;KL
CA1;OXG03-9190;OXYGEN 300CC 9190 METALLIC RED;2;20000;40000;0;OXYGN;CTSPRY;KL
CA2;OXG03-9190;OXYGEN 300CC 9190 METALLIC RED;2;20000;40000;0;OXYGN;CTSPRY;KL
CA3;OXG03-9190;OXYGEN 300CC 9190 METALLIC RED;2;20000;40000;0;OXYGN;CTSPRY;KL
CA4;OXG03-9190;OXYGEN 300CC 9190 METALLIC RED;8;20000;160000;5;OXYGN;CTSPRY;KL
CA5;OXG03-9190;OXYGEN 300CC 9190 METALLIC RED;6;20000;120000;0;OXYGN;CTSPRY;KL
CW1;OXG03-9190;OXYGEN 300CC 9190 METALLIC RED;4;20000;80000;0;OXYGN;CTSPRY;KL
CW2;OXG03-9190;OXYGEN 300CC 9190 METALLIC RED;3;20000;60000;0;OXYGN;CTSPRY;KL
